"Zipcode","DayofWeek","Hour","Temp","Rain","RFR_pred","XGB_pred","Ensemble_pred","Neighborhood"
"10003",5,2,20,0,1224,1678,1137,"Lower East Side"
"10003",3,12,23,0,794,795,801,"Lower East Side"
"10003",2,12,26,0,776,800,778,"Lower East Side"
"10003",4,18,27,0,1297,1496,1265,"Lower East Side"
"10003",0,23,20,0,1103,1014,1131,"Lower East Side"
"10003",0,14,21,0,741,783,739,"Lower East Side"
"10003",3,8,18,0,858,884,860,"Lower East Side"
"10003",6,13,25,0,804,926,785,"Lower East Side"
"10003",0,12,21,0,713,667,729,"Lower East Side"
"10003",3,4,17,0,331,135,376,"Lower East Side"
"10003",4,10,22,0,805,845,803,"Lower East Side"
"10003",2,18,30,0,1167,1285,1152,"Lower East Side"
"10003",4,9,21,0,833,917,823,"Lower East Side"
"10003",5,9,22,0,599,588,606,"Lower East Side"
"10003",5,12,25,0,739,952,700,"Lower East Side"
"10003",1,10,21,0,747,704,763,"Lower East Side"
"10003",3,16,27,0,795,691,824,"Lower East Side"
"10003",2,2,20,0,335,198,367,"Lower East Side"
"10003",3,23,22,0,1476,1600,1462,"Lower East Side"
"10003",2,20,28,0,1283,1451,1258,"Lower East Side"
"10003",2,21,27,0,1318,1498,1291,"Lower East Side"
"10003",2,3,19,0,295,124,334,"Lower East Side"
"10003",5,21,27,0,1458,1744,1409,"Lower East Side"
"10003",2,1,21,0,435,338,459,"Lower East Side"
"10003",1,9,21,0,837,866,838,"Lower East Side"
"10003",0,5,18,0,284,161,312,"Lower East Side"
"10003",4,0,22,0,931,1220,876,"Lower East Side"
"10003",4,19,26,0,1447,1674,1410,"Lower East Side"
"10003",5,10,23,0,654,720,646,"Lower East Side"
"10003",6,6,19,0,290,206,310,"Lower East Side"
"10003",1,6,19,0,408,383,417,"Lower East Side"
"10004",3,18,27,0,124,138,122,"Lower Manhattan"
"10004",6,1,21,0,52,59,51,"Lower Manhattan"
"10004",6,9,21,0,47,47,47,"Lower Manhattan"
"10004",2,6,18,0,31,27,32,"Lower Manhattan"
"10004",2,5,18,0,15,11,16,"Lower Manhattan"
"10004",0,9,19,0,69,66,71,"Lower Manhattan"
"10004",5,15,28,0,96,113,94,"Lower Manhattan"
"10004",6,10,22,0,59,61,59,"Lower Manhattan"
"10004",4,3,20,0,15,17,15,"Lower Manhattan"
"10004",5,17,29,0,101,114,99,"Lower Manhattan"
"10004",5,13,27,0,94,106,92,"Lower Manhattan"
"10004",1,20,24,0,121,136,119,"Lower Manhattan"
"10004",3,19,26,0,119,137,116,"Lower Manhattan"
"10004",4,21,25,0,126,129,126,"Lower Manhattan"
"10004",4,14,26,0,113,125,111,"Lower Manhattan"
"10004",1,19,25,0,120,135,118,"Lower Manhattan"
"10004",2,22,26,0,105,114,104,"Lower Manhattan"
"10004",3,20,26,0,123,139,120,"Lower Manhattan"
"10004",3,0,21,0,45,43,46,"Lower Manhattan"
"10004",2,15,29,0,111,117,110,"Lower Manhattan"
"10004",5,14,28,0,98,111,96,"Lower Manhattan"
"10004",6,0,22,0,77,87,75,"Lower Manhattan"
"10004",5,23,24,0,100,105,100,"Lower Manhattan"
"10004",6,2,20,0,38,44,37,"Lower Manhattan"
"10004",4,5,19,0,16,16,17,"Lower Manhattan"
"10004",6,20,26,0,78,71,80,"Lower Manhattan"
"10004",1,13,24,0,98,106,97,"Lower Manhattan"
"10004",2,16,30,0,104,106,104,"Lower Manhattan"
"10004",2,7,19,0,61,55,62,"Lower Manhattan"
"10004",0,10,19,0,72,65,74,"Lower Manhattan"
"10004",5,16,29,0,96,108,94,"Lower Manhattan"
"10004",3,10,21,0,89,86,91,"Lower Manhattan"
"10004",0,6,18,0,28,21,30,"Lower Manhattan"
"10004",6,19,26,0,80,77,82,"Lower Manhattan"
"10004",4,22,24,0,112,120,111,"Lower Manhattan"
"10004",3,2,18,0,16,13,17,"Lower Manhattan"
"10004",3,17,27,0,113,124,112,"Lower Manhattan"
"10004",4,20,26,0,124,128,124,"Lower Manhattan"
"10004",1,11,22,0,99,93,101,"Lower Manhattan"
"10004",2,23,24,0,95,90,97,"Lower Manhattan"
"10004",6,8,20,0,37,33,38,"Lower Manhattan"
"10004",0,4,18,0,11,0,13,"Lower Manhattan"
"10004",5,22,25,0,96,98,96,"Lower Manhattan"
"10004",0,16,22,0,97,100,97,"Lower Manhattan"
"10004",1,22,23,0,107,111,107,"Lower Manhattan"
"10004",1,15,25,0,102,116,100,"Lower Manhattan"
"10004",0,18,22,0,106,120,104,"Lower Manhattan"
"10004",4,2,20,0,22,25,22,"Lower Manhattan"
"10004",1,21,24,0,122,135,120,"Lower Manhattan"
"10004",4,23,23,0,112,115,112,"Lower Manhattan"
"10004",1,5,19,0,16,10,17,"Lower Manhattan"
"10004",1,14,24,0,104,116,102,"Lower Manhattan"
"10004",0,20,21,0,110,118,109,"Lower Manhattan"
"10004",6,22,24,0,71,61,74,"Lower Manhattan"
"10004",0,11,20,0,87,76,90,"Lower Manhattan"
"10004",0,7,18,0,55,43,58,"Lower Manhattan"
"10004",1,4,19,0,12,3,14,"Lower Manhattan"
"10004",4,4,19,0,13,12,14,"Lower Manhattan"
"10004",3,1,19,0,26,25,26,"Lower Manhattan"
"10004",3,15,26,0,111,117,111,"Lower Manhattan"
"10004",0,1,19,0,22,14,23,"Lower Manhattan"
"10004",3,21,25,0,124,143,122,"Lower Manhattan"
"10004",0,17,22,0,102,115,100,"Lower Manhattan"
"10004",5,6,19,0,17,16,18,"Lower Manhattan"
"10004",0,8,19,0,73,67,74,"Lower Manhattan"
"10004",1,2,20,0,14,9,15,"Lower Manhattan"
"10004",0,2,19,0,12,4,14,"Lower Manhattan"
"10004",1,8,20,0,78,87,76,"Lower Manhattan"
"10004",3,13,25,0,109,111,109,"Lower Manhattan"
"10004",2,13,27,0,107,111,107,"Lower Manhattan"
"10004",6,17,27,0,89,92,89,"Lower Manhattan"
"10004",5,4,19,0,16,15,16,"Lower Manhattan"
"10004",2,1,21,0,27,24,27,"Lower Manhattan"
"10004",5,0,23,0,72,74,72,"Lower Manhattan"
"10004",1,12,23,0,100,102,101,"Lower Manhattan"
"10004",5,9,22,0,50,54,50,"Lower Manhattan"
"10004",5,18,29,0,104,118,102,"Lower Manhattan"
"10004",2,8,20,0,82,88,82,"Lower Manhattan"
"10004",3,11,22,0,104,97,106,"Lower Manhattan"
"10004",2,4,18,0,12,5,14,"Lower Manhattan"
"10004",4,15,26,0,110,118,110,"Lower Manhattan"
"10004",2,11,24,0,105,95,108,"Lower Manhattan"
"10004",1,16,25,0,100,105,100,"Lower Manhattan"
"10004",0,13,21,0,103,97,105,"Lower Manhattan"
"10004",2,19,29,0,121,137,118,"Lower Manhattan"
"10004",0,19,22,0,106,118,104,"Lower Manhattan"
"10004",4,1,21,0,36,35,36,"Lower Manhattan"
"10004",2,0,22,0,46,41,48,"Lower Manhattan"
"10004",4,6,19,0,27,27,27,"Lower Manhattan"
"10004",6,18,27,0,83,90,82,"Lower Manhattan"
"10004",3,9,20,0,78,86,78,"Lower Manhattan"
"10004",4,12,24,0,109,111,110,"Lower Manhattan"
"10004",5,20,28,0,100,105,100,"Lower Manhattan"
"10004",2,14,28,0,111,119,111,"Lower Manhattan"
"10004",0,5,18,0,13,6,15,"Lower Manhattan"
"10004",5,5,19,0,15,12,16,"Lower Manhattan"
"10004",1,23,22,0,82,78,84,"Lower Manhattan"
"10004",5,8,20,0,41,36,43,"Lower Manhattan"
"10004",6,7,20,0,21,18,22,"Lower Manhattan"
"10004",6,4,19,0,14,14,14,"Lower Manhattan"
"10004",5,7,20,0,27,20,28,"Lower Manhattan"
"10004",5,19,28,0,99,106,99,"Lower Manhattan"
"10004",6,3,20,0,28,28,29,"Lower Manhattan"
"10004",0,21,21,0,107,113,106,"Lower Manhattan"
"10004",0,12,21,0,102,89,105,"Lower Manhattan"
"10004",6,11,23,0,81,78,83,"Lower Manhattan"
"10004",5,11,24,0,82,85,83,"Lower Manhattan"
"10004",3,14,26,0,113,119,113,"Lower Manhattan"
"10004",0,14,21,0,103,104,104,"Lower Manhattan"
"10004",3,16,27,0,106,106,107,"Lower Manhattan"
"10004",3,8,18,0,83,87,83,"Lower Manhattan"
"10004",2,10,22,0,80,83,80,"Lower Manhattan"
"10004",3,22,23,0,107,121,105,"Lower Manhattan"
"10004",4,7,20,0,56,49,58,"Lower Manhattan"
"10004",4,13,25,0,109,114,109,"Lower Manhattan"
"10004",2,18,30,0,125,137,124,"Lower Manhattan"
"10004",1,6,19,0,33,27,34,"Lower Manhattan"
"10004",1,3,19,0,12,4,13,"Lower Manhattan"
"10004",0,0,19,0,46,32,50,"Lower Manhattan"
"10004",2,17,30,0,114,126,112,"Lower Manhattan"
"10004",5,21,27,0,97,102,97,"Lower Manhattan"
"10004",1,17,25,0,112,125,110,"Lower Manhattan"
"10004",4,8,20,0,76,79,76,"Lower Manhattan"
"10004",5,1,21,0,46,51,46,"Lower Manhattan"
"10004",4,11,23,0,108,103,110,"Lower Manhattan"
"10004",6,5,19,0,14,10,14,"Lower Manhattan"
"10004",1,7,19,0,58,54,59,"Lower Manhattan"
"10004",4,10,22,0,82,88,82,"Lower Manhattan"
"10004",0,15,22,0,102,106,102,"Lower Manhattan"
"10004",1,18,25,0,120,136,117,"Lower Manhattan"
"10004",3,12,23,0,109,109,110,"Lower Manhattan"
"10004",6,23,23,0,67,55,70,"Lower Manhattan"
"10004",1,9,21,0,69,81,66,"Lower Manhattan"
"10004",1,10,21,0,73,81,72,"Lower Manhattan"
"10004",2,2,20,0,16,11,17,"Lower Manhattan"
"10004",3,5,17,0,15,12,16,"Lower Manhattan"
"10004",6,14,26,0,87,92,87,"Lower Manhattan"
"10004",0,23,20,0,77,63,80,"Lower Manhattan"
"10004",3,23,22,0,108,110,109,"Lower Manhattan"
"10004",4,18,27,0,127,138,126,"Lower Manhattan"
"10004",3,4,17,0,12,6,13,"Lower Manhattan"
"10004",5,10,23,0,59,67,58,"Lower Manhattan"
"10004",3,3,18,0,12,8,13,"Lower Manhattan"
"10004",5,12,25,0,92,98,92,"Lower Manhattan"
"10004",6,21,25,0,72,69,74,"Lower Manhattan"
"10004",0,3,18,0,11,0,14,"Lower Manhattan"
"10004",2,20,28,0,121,137,119,"Lower Manhattan"
"10004",3,6,17,0,28,28,29,"Lower Manhattan"
"10004",6,6,19,0,16,14,17,"Lower Manhattan"
"10004",5,2,20,0,32,41,30,"Lower Manhattan"
"10004",1,1,21,0,24,21,24,"Lower Manhattan"
"10004",3,7,18,0,58,55,59,"Lower Manhattan"
"10004",6,12,24,0,88,85,89,"Lower Manhattan"
"10004",4,17,27,0,110,125,108,"Lower Manhattan"
"10004",4,9,21,0,75,87,73,"Lower Manhattan"
"10004",2,3,19,0,13,6,14,"Lower Manhattan"
"10004",1,0,21,0,45,39,47,"Lower Manhattan"
"10004",5,3,20,0,23,28,22,"Lower Manhattan"
"10004",4,19,26,0,122,130,121,"Lower Manhattan"
"10004",2,21,27,0,123,137,122,"Lower Manhattan"
"10004",6,13,25,0,83,88,83,"Lower Manhattan"
"10004",6,15,26,0,87,94,86,"Lower Manhattan"
"10004",4,16,27,0,103,105,104,"Lower Manhattan"
"10004",6,16,27,0,86,86,87,"Lower Manhattan"
"10004",2,9,21,0,77,83,77,"Lower Manhattan"
"10004",4,0,22,0,64,62,65,"Lower Manhattan"
"10004",2,12,26,0,108,110,108,"Lower Manhattan"
"10004",0,22,21,0,89,88,89,"Lower Manhattan"
"10005",6,9,21,0,96,81,100,"Lower Manhattan"
"10005",5,15,28,0,127,127,128,"Lower Manhattan"
"10005",6,10,22,0,109,107,110,"Lower Manhattan"
"10005",5,17,29,0,134,134,135,"Lower Manhattan"
"10005",0,10,19,0,124,98,131,"Lower Manhattan"
"10005",2,16,30,0,108,76,115,"Lower Manhattan"
"10005",6,1,21,0,75,81,74,"Lower Manhattan"
"10005",6,0,22,0,100,113,98,"Lower Manhattan"
"10005",1,11,22,0,125,114,128,"Lower Manhattan"
"10005",3,19,26,0,142,141,144,"Lower Manhattan"
"10005",3,0,21,0,53,53,53,"Lower Manhattan"
"10005",3,18,27,0,138,140,139,"Lower Manhattan"
"10005",1,13,24,0,125,114,128,"Lower Manhattan"
"10005",0,9,19,0,143,121,148,"Lower Manhattan"
"10005",2,22,26,0,134,130,136,"Lower Manhattan"
"10005",4,3,20,0,24,15,26,"Lower Manhattan"
"10005",0,1,19,0,25,12,28,"Lower Manhattan"
"10005",6,2,20,0,51,52,51,"Lower Manhattan"
"10005",0,2,19,0,21,4,25,"Lower Manhattan"
"10005",1,14,24,0,125,116,128,"Lower Manhattan"
"10005",4,22,24,0,143,140,145,"Lower Manhattan"
"10005",6,20,26,0,108,95,111,"Lower Manhattan"
"10005",6,17,27,0,117,102,121,"Lower Manhattan"
"10005",5,16,29,0,121,111,124,"Lower Manhattan"
"10005",1,23,22,0,97,80,101,"Lower Manhattan"
"10005",6,19,26,0,106,98,109,"Lower Manhattan"
"10005",1,22,23,0,127,121,130,"Lower Manhattan"
"10005",1,4,19,0,22,10,25,"Lower Manhattan"
"10005",5,14,28,0,137,145,136,"Lower Manhattan"
"10005",5,13,27,0,139,149,138,"Lower Manhattan"
"10005",5,23,24,0,140,136,141,"Lower Manhattan"
"10005",0,8,19,0,164,155,168,"Lower Manhattan"
"10005",2,23,24,0,109,88,114,"Lower Manhattan"
"10005",5,5,19,0,24,19,25,"Lower Manhattan"
"10005",2,4,18,0,24,11,27,"Lower Manhattan"
"10005",4,14,26,0,139,133,141,"Lower Manhattan"
"10005",0,7,18,0,135,112,141,"Lower Manhattan"
"10005",0,16,22,0,112,78,121,"Lower Manhattan"
"10005",6,4,19,0,26,23,27,"Lower Manhattan"
"10005",2,6,18,0,80,74,82,"Lower Manhattan"
"10005",0,18,22,0,135,130,137,"Lower Manhattan"
"10005",4,6,19,0,69,60,71,"Lower Manhattan"
"10005",5,6,19,0,30,25,31,"Lower Manhattan"
"10005",3,21,25,0,140,146,139,"Lower Manhattan"
"10005",3,11,22,0,137,126,140,"Lower Manhattan"
"10005",6,11,23,0,129,131,130,"Lower Manhattan"
"10005",4,5,19,0,33,24,36,"Lower Manhattan"
"10005",2,8,20,0,165,189,162,"Lower Manhattan"
"10005",5,22,25,0,133,137,133,"Lower Manhattan"
"10005",3,13,25,0,135,125,138,"Lower Manhattan"
"10005",2,7,19,0,143,139,145,"Lower Manhattan"
"10005",4,4,19,0,25,19,27,"Lower Manhattan"
"10005",3,1,19,0,34,27,36,"Lower Manhattan"
"10005",2,15,29,0,118,104,122,"Lower Manhattan"
"10005",5,7,20,0,65,48,69,"Lower Manhattan"
"10005",1,12,23,0,126,114,129,"Lower Manhattan"
"10005",4,2,20,0,26,20,27,"Lower Manhattan"
"10005",0,17,22,0,119,104,123,"Lower Manhattan"
"10005",3,17,27,0,122,111,125,"Lower Manhattan"
"10005",4,21,25,0,149,148,151,"Lower Manhattan"
"10005",2,14,28,0,128,120,130,"Lower Manhattan"
"10005",3,20,26,0,145,145,146,"Lower Manhattan"
"10005",0,11,20,0,127,101,133,"Lower Manhattan"
"10005",3,16,27,0,114,82,122,"Lower Manhattan"
"10005",2,13,27,0,130,120,134,"Lower Manhattan"
"10005",5,4,19,0,24,24,24,"Lower Manhattan"
"10005",3,8,18,0,171,190,168,"Lower Manhattan"
"10005",5,19,28,0,142,149,142,"Lower Manhattan"
"10005",6,3,20,0,28,28,28,"Lower Manhattan"
"10005",3,3,18,0,22,11,24,"Lower Manhattan"
"10005",5,18,29,0,144,156,143,"Lower Manhattan"
"10005",2,17,30,0,114,102,118,"Lower Manhattan"
"10005",4,23,23,0,145,137,148,"Lower Manhattan"
"10005",5,20,28,0,143,150,143,"Lower Manhattan"
"10005",3,9,20,0,149,144,151,"Lower Manhattan"
"10005",6,8,20,0,84,62,89,"Lower Manhattan"
"10005",6,5,19,0,25,18,26,"Lower Manhattan"
"10005",6,22,24,0,76,51,82,"Lower Manhattan"
"10005",0,13,21,0,126,100,133,"Lower Manhattan"
"10005",5,0,23,0,95,106,93,"Lower Manhattan"
"10005",1,20,24,0,144,145,145,"Lower Manhattan"
"10005",4,13,25,0,135,135,136,"Lower Manhattan"
"10005",3,10,21,0,134,123,138,"Lower Manhattan"
"10005",2,5,18,0,33,23,35,"Lower Manhattan"
"10005",6,18,27,0,110,101,113,"Lower Manhattan"
"10005",0,0,19,0,35,17,39,"Lower Manhattan"
"10005",6,21,25,0,90,74,95,"Lower Manhattan"
"10005",4,15,26,0,127,113,131,"Lower Manhattan"
"10005",3,2,18,0,24,13,27,"Lower Manhattan"
"10005",0,20,21,0,136,127,139,"Lower Manhattan"
"10005",1,5,19,0,32,22,35,"Lower Manhattan"
"10005",5,8,20,0,103,83,108,"Lower Manhattan"
"10005",0,19,22,0,139,132,141,"Lower Manhattan"
"10005",1,16,25,0,105,76,112,"Lower Manhattan"
"10005",3,15,26,0,123,107,127,"Lower Manhattan"
"10005",2,18,30,0,137,130,140,"Lower Manhattan"
"10005",1,15,25,0,113,101,117,"Lower Manhattan"
"10005",5,9,22,0,113,106,116,"Lower Manhattan"
"10005",0,12,21,0,128,100,135,"Lower Manhattan"
"10005",6,23,23,0,69,39,76,"Lower Manhattan"
"10005",4,12,24,0,143,141,145,"Lower Manhattan"
"10005",2,11,24,0,129,121,132,"Lower Manhattan"
"10005",1,3,19,0,18,6,21,"Lower Manhattan"
"10005",1,21,24,0,142,145,143,"Lower Manhattan"
"10005",4,11,23,0,141,143,142,"Lower Manhattan"
"10005",6,7,20,0,50,31,55,"Lower Manhattan"
"10005",4,20,26,0,151,149,153,"Lower Manhattan"
"10005",4,7,20,0,133,114,138,"Lower Manhattan"
"10005",3,4,17,0,25,15,27,"Lower Manhattan"
"10005",5,10,23,0,125,128,125,"Lower Manhattan"
"10005",3,12,23,0,138,125,142,"Lower Manhattan"
"10005",0,3,18,0,19,3,23,"Lower Manhattan"
"10005",0,21,21,0,134,121,138,"Lower Manhattan"
"10005",0,5,18,0,34,20,38,"Lower Manhattan"
"10005",6,6,19,0,26,18,28,"Lower Manhattan"
"10005",0,4,18,0,23,8,26,"Lower Manhattan"
"10005",6,14,26,0,127,126,129,"Lower Manhattan"
"10005",5,1,21,0,67,71,67,"Lower Manhattan"
"10005",3,22,23,0,135,132,137,"Lower Manhattan"
"10005",3,5,17,0,32,25,34,"Lower Manhattan"
"10005",4,1,21,0,40,36,41,"Lower Manhattan"
"10005",2,10,22,0,127,120,130,"Lower Manhattan"
"10005",6,16,27,0,115,89,121,"Lower Manhattan"
"10005",0,15,22,0,118,95,124,"Lower Manhattan"
"10005",5,21,27,0,141,147,141,"Lower Manhattan"
"10005",2,12,26,0,130,120,134,"Lower Manhattan"
"10005",2,1,21,0,31,23,32,"Lower Manhattan"
"10005",6,15,26,0,123,111,126,"Lower Manhattan"
"10005",2,0,22,0,49,47,50,"Lower Manhattan"
"10005",5,11,24,0,142,150,142,"Lower Manhattan"
"10005",0,14,21,0,128,104,134,"Lower Manhattan"
"10005",4,8,20,0,167,176,167,"Lower Manhattan"
"10005",1,17,25,0,113,104,116,"Lower Manhattan"
"10005",2,19,29,0,142,139,144,"Lower Manhattan"
"10005",0,23,20,0,89,62,96,"Lower Manhattan"
"10005",6,13,25,0,130,131,131,"Lower Manhattan"
"10005",0,6,18,0,74,64,76,"Lower Manhattan"
"10005",6,12,24,0,131,132,133,"Lower Manhattan"
"10005",1,7,19,0,136,136,137,"Lower Manhattan"
"10005",2,2,20,0,23,10,25,"Lower Manhattan"
"10005",1,19,25,0,139,141,140,"Lower Manhattan"
"10005",3,14,26,0,133,124,136,"Lower Manhattan"
"10005",1,6,19,0,76,73,77,"Lower Manhattan"
"10005",5,2,20,0,48,47,48,"Lower Manhattan"
"10005",3,23,22,0,131,123,134,"Lower Manhattan"
"10005",3,6,17,0,80,75,82,"Lower Manhattan"
"10005",1,2,20,0,21,7,24,"Lower Manhattan"
"10005",5,3,20,0,28,27,28,"Lower Manhattan"
"10005",4,17,27,0,125,118,128,"Lower Manhattan"
"10005",1,8,20,0,168,182,166,"Lower Manhattan"
"10005",1,1,21,0,28,19,30,"Lower Manhattan"
"10005",1,18,25,0,133,131,135,"Lower Manhattan"
"10005",2,9,21,0,144,142,145,"Lower Manhattan"
"10005",4,0,22,0,57,70,54,"Lower Manhattan"
"10005",1,0,21,0,40,37,41,"Lower Manhattan"
"10005",4,18,27,0,147,149,148,"Lower Manhattan"
"10005",4,19,26,0,149,146,151,"Lower Manhattan"
"10005",4,9,21,0,143,141,145,"Lower Manhattan"
"10005",1,10,21,0,120,112,122,"Lower Manhattan"
"10005",5,12,25,0,144,149,144,"Lower Manhattan"
"10005",4,16,27,0,117,89,124,"Lower Manhattan"
"10005",1,9,21,0,143,142,144,"Lower Manhattan"
"10005",2,3,19,0,21,7,24,"Lower Manhattan"
"10005",0,22,21,0,122,96,128,"Lower Manhattan"
"10005",2,21,27,0,139,147,138,"Lower Manhattan"
"10005",4,10,22,0,135,127,138,"Lower Manhattan"
"10005",2,20,28,0,146,147,147,"Lower Manhattan"
"10005",3,7,18,0,148,143,150,"Lower Manhattan"
"10006",3,18,27,0,65,64,66,"Lower Manhattan"
"10006",0,1,19,0,9,2,10,"Lower Manhattan"
"10006",2,23,24,0,41,32,43,"Lower Manhattan"
"10006",2,5,18,0,12,6,13,"Lower Manhattan"
"10006",2,15,29,0,50,42,52,"Lower Manhattan"
"10006",4,14,26,0,71,71,72,"Lower Manhattan"
"10006",6,20,26,0,46,41,47,"Lower Manhattan"
"10006",4,3,20,0,11,10,11,"Lower Manhattan"
"10006",6,0,22,0,54,61,53,"Lower Manhattan"
"10006",5,4,19,0,12,13,12,"Lower Manhattan"
"10006",3,0,21,0,18,19,18,"Lower Manhattan"
"10006",0,10,19,0,43,34,45,"Lower Manhattan"
"10006",2,14,28,0,52,47,53,"Lower Manhattan"
"10006",5,6,19,0,15,14,16,"Lower Manhattan"
"10006",5,23,24,0,63,62,63,"Lower Manhattan"
"10006",0,2,19,0,5,0,7,"Lower Manhattan"
"10006",3,19,26,0,59,62,59,"Lower Manhattan"
"10006",0,18,22,0,57,51,58,"Lower Manhattan"
"10006",0,19,22,0,56,51,57,"Lower Manhattan"
"10006",3,16,27,0,55,45,58,"Lower Manhattan"
"10006",6,4,19,0,11,12,11,"Lower Manhattan"
"10006",1,4,19,0,6,0,8,"Lower Manhattan"
"10006",6,9,21,0,46,40,47,"Lower Manhattan"
"10006",2,6,18,0,22,18,23,"Lower Manhattan"
"10006",3,17,27,0,62,59,63,"Lower Manhattan"
"10006",4,23,23,0,63,65,64,"Lower Manhattan"
"10006",4,22,24,0,63,65,63,"Lower Manhattan"
"10006",3,2,18,0,8,4,9,"Lower Manhattan"
"10006",6,11,23,0,76,75,77,"Lower Manhattan"
"10006",6,1,21,0,39,46,38,"Lower Manhattan"
"10006",4,4,19,0,10,11,10,"Lower Manhattan"
"10006",2,22,26,0,49,42,51,"Lower Manhattan"
"10006",3,1,19,0,11,10,11,"Lower Manhattan"
"10006",1,13,24,0,50,46,52,"Lower Manhattan"
"10006",5,0,23,0,50,52,50,"Lower Manhattan"
"10006",5,7,20,0,22,14,23,"Lower Manhattan"
"10006",0,17,22,0,50,44,52,"Lower Manhattan"
"10006",2,17,30,0,55,49,57,"Lower Manhattan"
"10006",0,9,19,0,46,34,49,"Lower Manhattan"
"10006",5,5,19,0,12,11,12,"Lower Manhattan"
"10006",2,4,18,0,6,1,8,"Lower Manhattan"
"10006",6,8,20,0,38,29,40,"Lower Manhattan"
"10006",1,5,19,0,10,6,11,"Lower Manhattan"
"10006",2,7,19,0,44,41,45,"Lower Manhattan"
"10006",5,17,29,0,80,84,79,"Lower Manhattan"
"10006",5,22,25,0,63,61,64,"Lower Manhattan"
"10006",5,8,20,0,38,29,41,"Lower Manhattan"
"10006",4,13,25,0,72,67,73,"Lower Manhattan"
"10006",5,16,29,0,76,78,76,"Lower Manhattan"
"10006",6,19,26,0,58,56,59,"Lower Manhattan"
"10006",3,10,21,0,49,41,51,"Lower Manhattan"
"10006",6,12,24,0,85,79,87,"Lower Manhattan"
"10006",5,14,28,0,77,81,77,"Lower Manhattan"
"10006",2,16,30,0,47,38,49,"Lower Manhattan"
"10006",6,21,25,0,33,30,34,"Lower Manhattan"
"10006",5,13,27,0,77,81,77,"Lower Manhattan"
"10006",3,20,26,0,55,54,56,"Lower Manhattan"
"10006",2,13,27,0,50,45,52,"Lower Manhattan"
"10006",1,14,24,0,52,50,53,"Lower Manhattan"
"10006",4,1,21,0,16,17,17,"Lower Manhattan"
"10006",0,7,18,0,38,27,41,"Lower Manhattan"
"10006",6,17,27,0,74,64,77,"Lower Manhattan"
"10006",3,3,18,0,7,4,8,"Lower Manhattan"
"10006",5,9,22,0,46,43,48,"Lower Manhattan"
"10006",1,22,23,0,42,34,44,"Lower Manhattan"
"10006",3,21,25,0,51,54,51,"Lower Manhattan"
"10006",4,2,20,0,9,10,9,"Lower Manhattan"
"10006",3,9,20,0,49,47,49,"Lower Manhattan"
"10006",6,2,20,0,21,23,21,"Lower Manhattan"
"10006",0,8,19,0,45,33,48,"Lower Manhattan"
"10006",6,22,24,0,29,23,31,"Lower Manhattan"
"10006",6,7,20,0,20,15,22,"Lower Manhattan"
"10006",3,22,23,0,52,52,52,"Lower Manhattan"
"10006",1,16,25,0,47,38,49,"Lower Manhattan"
"10006",3,4,17,0,7,5,8,"Lower Manhattan"
"10006",1,23,22,0,35,24,37,"Lower Manhattan"
"10006",5,15,28,0,77,79,77,"Lower Manhattan"
"10006",1,15,25,0,51,43,53,"Lower Manhattan"
"10006",6,3,20,0,10,15,9,"Lower Manhattan"
"10006",4,6,19,0,19,24,19,"Lower Manhattan"
"10006",2,8,20,0,53,49,54,"Lower Manhattan"
"10006",4,21,25,0,64,65,65,"Lower Manhattan"
"10006",0,20,21,0,50,44,52,"Lower Manhattan"
"10006",3,11,22,0,55,47,57,"Lower Manhattan"
"10006",1,21,24,0,46,43,47,"Lower Manhattan"
"10006",1,2,20,0,5,0,6,"Lower Manhattan"
"10006",0,11,20,0,50,42,52,"Lower Manhattan"
"10006",6,10,22,0,63,57,65,"Lower Manhattan"
"10006",3,8,18,0,56,57,56,"Lower Manhattan"
"10006",2,18,30,0,59,57,60,"Lower Manhattan"
"10006",5,21,27,0,64,62,65,"Lower Manhattan"
"10006",0,3,18,0,5,0,7,"Lower Manhattan"
"10006",6,23,23,0,28,19,30,"Lower Manhattan"
"10006",0,0,19,0,13,7,15,"Lower Manhattan"
"10006",2,0,22,0,19,16,20,"Lower Manhattan"
"10006",1,3,19,0,5,0,7,"Lower Manhattan"
"10006",1,12,23,0,51,46,53,"Lower Manhattan"
"10006",3,13,25,0,59,51,61,"Lower Manhattan"
"10006",0,4,18,0,7,0,9,"Lower Manhattan"
"10006",4,20,26,0,68,67,69,"Lower Manhattan"
"10006",1,20,24,0,52,48,53,"Lower Manhattan"
"10006",4,17,27,0,71,75,71,"Lower Manhattan"
